stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
3840,3840,NBD Abbot past Library Ln,941 ABBOT RD & NORTHLAWN ST,42.743541,-84.483669,,,,,,0
3841,3841,NBD Abbot past Whitehills Dr,1135 ABBOT RD & E SAGINAW ST,42.745796,-84.48364,,,,,,0
3843,3843,NBD Abbot before Loree Dr,1600 ABBOT RD & E SAGINAW ST,42.74925,-84.483647,,,,,,0
3844,3844,NBD Abbot past Woodland Pass,,42.751559,-84.48357,,,,,,0
3845,3845,NBD Abbot Rampart Way,ABBOT RD & TAYLOR DR,42.753912,-84.483652,,,,,,0
3846,3846,NBD Abbot past Taylor Dr,ABBOT RD & ASHER CT,42.755487,-84.483662,,,,,,0
3857,3857,WBD Birch Row past Hagadorn Rd,BIRCH ROW DR & COACH HOUSE ST,42.758352,-84.463799,,,,,,0
3864,3864,SBD Abbot past Taylor Dr,ABBOT RD & TAYLOR DR,42.75504,-84.483797,,,,,,0
3865,3865,SBD Abbot past Rampart Way,ABBOT RD & RAMPART WAY,42.753465,-84.4838,,,,,,0
3866,3866,SBD Abbot before Abbott Woods Dr,ABBOT RD & ABBOTT WOODS DR,42.751272,-84.483791,,,,,,0
3867,3867,SBD Abbot past Loree Dr,ABBOT RD & ABBOTT WOODS DR,42.749232,-84.483795,,,,,,0
3868,3868,SBD Abbot past Saginaw St,1145 ABBOT RD & W SAGINAW ST,42.746002,-84.483775,,,,,,0
3869,3869,SBD Abbot past Northlawn St,ABBOT RD & NORTHLAWN ST,42.743657,-84.483816,,,,,,0
3870,3870,SBD Abbot past Centerlawn St,ABBOT RD & CENTERLAWN ST,42.741626,-84.483807,,,,,,0
3872,3872,NBD Harrison Rd at Huntington,342 N HARRISON RD & HUNTINGTON RD,42.736909,-84.493434,,,,,,0
3885,3885,EBD Lake Lansing Rd past Coolidge,W LAKE LANSING RD & COOLIDGE RD,42.76071,-84.502689,,,,,,0
3887,3887,EBD Lake Lansing Rd at Marfitt Rd,W LAKE LANSING RD & MARFITT RD,42.760743,-84.498486,,,,,,0
3888,3888,EBD Lk. Lansing Rd past Regency Dr,W LAKE LANSING RD & BURNT TREE LN,42.760087,-84.49464,,,,,,0
3889,3889,SBD Harrison Rd past Tarleton Ave,N HARRISON RD & W LAKE LANSING RD,42.759468,-84.493621,,,,,,0
3890,3890,SBD Harrison past Crown Blvd,N HARRISON RD & CROWN BLVD,42.755075,-84.49364,,,,,,0
3893,3893,SBD Harrison past Woodingham Dr,N HARRISON RD & WOODINGHAM DR,42.748256,-84.493687,,,,,,0
3894,3894,SBD Harrison past Longfellow Dr,N HARRISON RD & W SAGINAW ST,42.746475,-84.493665,,,,,,0
3895,3895,SBD Harrison before Northlawn St,N HARRISON RD & NORTHLAWN ST,42.743155,-84.493719,,,,,,0
3896,3896,SBD Harrison before Wildwood Dr,N HARRISON RD & SOUTHLAWN AVE,42.740605,-84.493686,,,,,,0
3899,3899,SBD Harrison before Lilac Ave,S HARRISON RD & LILAC AVE,42.725017,-84.493967,,,,,,0
3902,3902,SBD Harrison before Trowbridge Rd,S HARRISON RD & HARRISON RD,42.720418,-84.493974,,,,,,0
3924,3924,NBD Hagadorn before Ridgewood Dr,N HAGADORN RD & WOODSIDE DR,42.744406,-84.462179,,,,,,0
3933,3933,SBD Hagadorn past Burcham Dr,N HAGADORN RD & MOUNT VERNON AVE,42.740478,-84.462297,,,,,,0
3937,3937,SBD Hagadorn past Old Canton Ln,N HAGADORN RD & S HAGADORN RD,42.730841,-84.462193,,,,,,0
3944,3944,NBD Marsh before Tihart Rd,MARSH RD & 5TH AVE,42.732747,-84.410854,,,,,,0
3945,3945,NBD Marsh past Huntsville Rd,MARSH RD & HUNTSVILLE DR,42.736493,-84.409001,,,,,,0
3946,3946,NBD Marsh past Rolling Hills Dr,MARSH RD & HUNTSVILLE DR,42.738988,-84.407852,,,,,,0
3947,3947,NBD Marsh past Franklin St,MARSH RD & FRANKLIN ST,42.743069,-84.408099,,,,,,0
3948,3948,NBD Marsh past Haslett Rd,MARSH RD & HASLETT RD,42.747857,-84.408344,,,,,,0
3949,3949,NBD Marsh past Lake Rd,5859 MARSH RD & LAKE CT,42.749817,-84.4084,,,,,,0
3950,3950,NBD Marsh before Lake Lansing Rd,MARSH RD & LAKE DR,42.752197,-84.408492,,,,,,0
3961,3961,WBD Lake Lansing past Bois Isle,LAKE LANSING RD & LAC DU MONT DR,42.755509,-84.421985,,,,,,0
3964,3964,EBD Lake Lansing past Bayonne Ave,LAKE LANSING RD & BAYONNE AVE,42.753882,-84.416585,,,,,,0
3965,3965,EBD Lake Lansing past Cypress St,LAKE LANSING RD & HARVEY ST,42.753874,-84.41097,,,,,,0
3981,3981,SBD Dobie past Hamilton Rd,DOBIE RD & COUNTRY WAY DR E,42.716451,-84.410406,,,,,,0
3982,3982,SBD Dobie past Chief Okemos Cir,DOBIE RD & INDIAN WAY,42.714438,-84.4104,,,,,,0
3983,3983,SBD Dobie at Forest Hills,DOBIE RD & FOREST HILLS DR,42.71136,-84.410445,,,,,,0
3984,3984,SBD Dobie at Birchwood Dr,DOBIE RD & BIRCHWOOD DR,42.707181,-84.410431,,,,,,0
3985,3985,NBD Dobie before Hatch Rd,4234 DOBIE RD & HATCH RD,42.704371,-84.410267,,,,,,0
3987,3987,SBD Dobie at Algoma Dr,DOBIE RD & ALGOMA DR,42.687541,-84.410447,,,,,,0
3988,3988,SBD Dobie before E Jolly Rd,DOBIE RD & SPRING LAKE DR,42.684883,-84.410467,,,,,,0
3993,3993,NBD Okemos past W Jolly Rd,3520 OKEMOS RD & JOLLY RD,42.683821,-84.432356,,,,,,0
4003,4003,EBD Grand River past Van Atta,W GRAND RIVER AVE & OAK,42.712042,-84.377396,,,,,,0
4004,4004,EBD Grand River past Lay Ave,E GRAND RIVER AVE & CHURCHHILL DOWNS BLVD,42.689366,-84.307333,,,,,,0
4006,4006,EBD Grand River before Love St,W GRAND RIVER AVE & LOVE ST,42.687666,-84.299311,,,,,,0
4007,4007,EBD Grand River past Wint St,W GRAND RIVER AVE & VILLAGE DR E,42.687711,-84.295383,,,,,,0
4018,4018,EBD Grand River at Water St,E GRAND RIVER AVE & WATER ST,42.688316,-84.278893,,,,,,0
4032,4032,WBD Sycamore past Park St,W SYCAMORE ST & E SYCAMORE ST,42.581142,-84.443949,,,,,,0
4045,4045,NBD High past Whyte St,N HIGH ST & LAKE LANSING RD,42.75393,-84.538677,,,,,,0
4051,4051,SBD Waverly before Blanche Ave,S WAVERLY RD & W KALAMAZOO ST,42.729684,-84.603025,,,,,,0
4053,4053,NBD N East past Lake Lansing,N EAST ST & RANDALL ST,42.755954,-84.54273,,,,,,0
4068,4068,EBD Auditorium before Farm Ln,AUDITORIUM RD & AUDITORIUM BLVD,42.729237,-84.478717,,,,,,0
4069,4069,NBD Harrison before Shaw Ln,S HARRISON RD & LILAC AVE,42.725044,-84.493599,,,,,,0
4070,4070,SBD Harrison past Grand River,365 N HARRISON RD & HUNTINGTON RD,42.737366,-84.49358,,,,,,0
4072,4072,EBD Kalamazoo past Harrison,E KALAMAZOO ST & UNIVERSITY VILLAGE ENTRANCE,42.729284,-84.492094,,,,,,0
4077,4077,SBD Red Cedar before Wilson,RED CEDAR RD & ELM ST,42.724194,-84.482533,,,,,,0
4079,4079,WBD Wilson past Chestnut Rd,WILSON RD & WILSON RD,42.722033,-84.488616,,,,,,0
4091,4091,SBD Hagadorn before Burcham Dr,N HAGADORN RD & BURCHAM DR,42.742062,-84.462306,,,,,,0
4099,4099,EBD Mt Hope past Comanche Dr,E MOUNT HOPE RD & COMANCHE DR,42.711772,-84.44516,,,,,,0
4110,4110,WBD Mt Hope before Hagadorn Rd,E MOUNT HOPE RD & JANICE LEE DR,42.71186,-84.460031,,,,,,0
4133,4133,SBD Carriage Lane,CARRIAGE LANE APTS & CSX TRANSPORTATION,42.694561,-84.407506,,,,,,0
4137,4137,EBD Jolly past Okemos,2205 JOLLY RD & SERVICE DR,42.682879,-84.430542,,,,,,0
4138,4138,NBD Carriage Lane,CARRIAGE LANE APTS & ALGOMA DR,42.694426,-84.407347,,,,,,0
4181,4181,EBD W Circle @ Library,W CIRCLE DR,42.730868,-84.481601,,,,,,0
4204,4204,EBD Coleman @ Block 36,COLEMAN RD & E LENAWEE ST,42.772916,-84.490725,,,,,,0
4215,4215,Abbot Place Apt.,ABBOT RD & SWART ST,42.762888,-84.483723,,,,,,0
4216,4216,Landing @ Chandler Crossing,MELROSE PLACE,42.771101,-84.482628,,,,,,0
4219,4219,EBD Wilson past Bogue,WILSON RD & FARM LN,42.723127,-84.470805,,,,,,0
4285,4285,EBD Gr River past Marsh,1937 W GRAND RIVER AVE & MERIDIAN MALL LOT,42.720329,-84.419399,,,,,,0
4339,4339,EBD Saginaw before Dibble Blvd,E SAGINAW HWY & W THOMAS L PKWY,42.741066,-84.605766,,,,,,0
4342,4342,SBD Pine past Saginaw St,N PINE ST & W SAGINAW ST,42.740622,-84.560015,,,,,,0
4345,4345,EBD Jolly after S Pennsylvania,E JOLLY RD & S PENNSYLVANIA AVE,42.682954,-84.537398,,,,,,0
4359,4359,WBD Shiawassee at Haag Ct,E SHIAWASSEE ST & HAAG CT,42.73721,-84.53977,,,,,,0
4360,4360,EBD Shiawassee before Pennsylvania,E SHIAWASSEE ST & N PENNSYLVANIA AVE,42.7371,-84.53842,,,,,,0
4361,4361,SBD Pennsylvania past Michigan,S PENNSYLVANIA AVE & EUREKA ST,42.73318,-84.53799,,,,,,0
4362,4362,SBD Pennsylvania before Prospect St,S PENNSYLVANIA AVE & EUREKA ST,42.73132,-84.53802,,,,,,0
4363,4363,SBD Pennsylvania past Kalamazoo,S PENNSYLVANIA AVE & HICKORY ST,42.72958,-84.53806,,,,,,0
4364,4364,SBD Pennsylvania before Heald Pl,S PENNSYLVANIA AVE & BEMENT ST,42.72768,-84.53808,,,,,,0
4365,4365,SBD Pennsylvania past Hazel St,S PENNSYLVANIA AVE & E HAZEL ST,42.72268,-84.5382,,,,,,0
4366,4366,SBD Pennsylvania after Fayette St,S PENNSYLVANIA AVE & LINDBERGH DR,42.71772,-84.53817,,,,,,0
4367,4367,SBD Pennsylvania past Baker St,S PENNSYLVANIA AVE & MOTOR AVE,42.71626,-84.53819,,,,,,0
4368,4368,SBD Pennsylvania past Motor Ave,S Pennsylvania Ave & Motor,42.71501,-84.53819,,,,,,0
4369,4369,SBD Pennsylvania past Kenwood Ave,S PENNSYLVANIA AVE & RILEY ST,42.70991,-84.5382,,,,,,0
4370,4370,SBD Pennsylvania past Pacific Ave,S PENNSYLVANIA AVE & PACIFIC AVE,42.70804,-84.53825,,,,,,0
4371,4371,SBD Pennsylvania past Tisdale,S PENNSYLVANIA AVE & LINCOLN AVE,42.70628,-84.53822,,,,,,0
4373,4373,SBD Pennsylvania past Dexter D,S PENNSYLVANIA AVE & S DEXTER DR,42.69773,-84.53816,,,,,,0
4374,4374,SBD Pennsylvania past Irvington Ave,S PENNSYLVANIA AVE & IRVINGTON AVE,42.69495,-84.53816,,,,,,0
4375,4375,SBD Pennsylvania before Maplehill,S PENNSYLVANIA AVE & MAPLEHILL AVE,42.69286,-84.53815,,,,,,0
4376,4376,SBD Pennsylvania past Cavanaugh,S PENNSYLVANIA AVE & SAMANTHA ST,42.68989,-84.53817,,,,,,0
4377,4377,SBD Pennsylvania past Samantha,S PENNSYLVANIA AVE & SAMANTHA ST,42.68799,-84.53817,,,,,,0
4378,4378,SBD Pennsylvania past Kendon Dr,S PENNSYLVANIA AVE & KENDON DR,42.68587,-84.53822,,,,,,0
4379,4379,SBD Pennsylvania past Jolly Rd,S PENNSYLVANIA AVE & E JOLLY RD,42.68256,-84.53826,,,,,,0
4380,4380,SBD Pennsylvania past Armstrong,S PENNSYLVANIA AVE & LOUISA ST,42.67889,-84.53823,,,,,,0
4381,4381,SBD Pennsylvania before Louisa St,S PENNSYLVANIA AVE & DENNIS ST,42.67712,-84.53825,,,,,,0
4382,4382,SBD Pennsylvania past Keystone,S PENNSYLVANIA AVE & KEYSTONE AVE,42.6743,-84.53826,,,,,,0
4383,4383,SBD Pennsylvania pastAndrew Jackson,S PENNSYLVANIA AVE & E MILLER RD,42.67085,-84.53827,,,,,,0
4388,4388,EBD Edgewood before Amwood,EDGEWOOD BLVD & AMWOOD DR,42.665071,-84.542811,,,,,,0
4389,4389,NBD Pennsylvania before Dennis St,S PENNSYLVANIA AVE & LOUISA ST,42.67773,-84.53808,,,,,,0
4390,4390,NBD Pennsylvania at Vernon Ave,S PENNSYLVANIA AVE & VERNON AVE,42.69671,-84.53797,,,,,,0
4395,4395,WBD Miller past Cedar St,E MILLER RD & KAYNORTH RD,42.669357,-84.545116,,,,,,0
4396,4396,WBD Miller past Curry Lane,E MILLER RD & CURRY LN,42.669376,-84.548602,,,,,,0
4418,4418,NBD Atlanta before Ronald St,ATLANTA PL & REO RD,42.687235,-84.594968,,,,,,0
4422,4422,NBD Waverly past Lochmoor Dr,S WAVERLY RD & S WAVERLY RD,42.691359,-84.602987,,,,,,0
4428,4428,SBD Seaway before Burneway Dr,SEAWAY DR & GLENBURNE BLVD,42.688371,-84.607735,,,,,,0
4429,4429,EBD Burneway past Seaway Dr,BURNEWAY DR & GLENBURNE BLVD,42.68659,-84.60566,,,,,,0
4430,4430,EBD Holmes @ Somerset,W HOLMES RD & S MARTIN LUTHER KING JR BLVD,42.697486,-84.571161,,,,,,0
4431,4431,WBD St Joseph past Washington,W SAINT JOSEPH ST & S CAPITOL AVE,42.726464,-84.552948,,,,,,0
4439,4439,NBD Walnut past Lenawee St,S WALNUT ST & W KALAMAZOO ST,42.728971,-84.556938,,,,,,0
4452,4452,NBD Cedar before Decamp Ave,CEDAR ST & DECAMP AVE,42.643307,-84.51844,,,,,,0
4453,4453,NBD Cedar past Delhi Commerce Dr,CEDAR ST & FAY ST,42.65201,-84.52962,,,,,,0
4454,4454,NBD Cedar before Just A Mere,S CEDAR ST & JUST A MERE AVE,42.6576,-84.53548,,,,,,0
4457,4457,NBD Cedar before Armstrong Rd,S CEDAR ST & ARMSTRONG RD,42.67906,-84.54796,,,,,,0
4458,4458,NBD Cedar past Jolly Rd,S CEDAR ST & W JOLLY RD,42.683992,-84.547894,,,,,,0
4459,4459,NBD Cedar past Jessop Ave,S CEDAR ST & FENTON ST,42.690725,-84.547905,,,,,,0
4460,4460,NBD Cedar past Park Blvd,S CEDAR ST & E WILLARD AVE,42.70462,-84.547927,,,,,,0
4469,4469,EBD Jolly Rd before Five Oaks Dr,,42.682916,-84.517954,,,,,,0
4471,4471,EBD Beau Jardin past Belle Chase,BEAU JARDIN DR & TRAPPERS COVE TRL,42.68443,-84.506548,,,,,,0
4472,4472,NBD Trappers Cove past Beau Jardin,TRAPPERS COVE TRL & BEAU JARDIN DR,42.686639,-84.505416,,,,,,0
4473,4473,WBD Trappers Cove before Dunckel 2,TRAPPERS COVE TRL & DUNCKEL RD,42.687521,-84.512436,,,,,,0
4474,4474,EBD Dunckel Rd before I-496/127,DUNCKEL RD & DUNCKEL RD,42.6898,-84.508824,,,,,,0
4477,4477,SBD Pennsylvania past Malcolm X,S PENNSYLVANIA AVE & CLIMAX ST,42.72479,-84.53818,,,,,,0
4478,4478,NBD Pennsylvania past Michigan,N PENNSYLVANIA AVE & S PENNSYLVANIA AVE,42.73432,-84.5378,,,,,,0
4479,4479,WBD Shiawassee past Larch St,E SHIAWASSEE ST & N LARCH ST,42.73727,-84.54542,,,,,,0
4491,4491,WBD Delta River before Waverly Rd,DELTA RIVER DR & CRANBROOK AVE,42.762846,-84.601873,,,,,,0
4494,4494,WBD North past Vermont Ave,E NORTH ST & VERMONT AVE,42.751799,-84.534906,,,,,,0
4496,4496,WBD North before High St,E NORTH ST & N HIGH ST,42.751809,-84.538519,,,,,,0
4498,4498,WBD Sheridan past N East,E SHERIDAN RD & N LARCH ST,42.769735,-84.543383,,,,,,0
4500,4500,WBD Holmes at Sommerset,W HOLMES RD & S MARTIN LUTHER KING JR BLVD,42.697594,-84.571481,,,,,,0
4501,4501,WBD Holmes @ 1809 W Holmes,W HOLMES RD & SIMKEN DR,42.697613,-84.576686,,,,,,0
4509,4509,SBD Cedar at Riverfront Apts,N CEDAR ST & ERIE ST,42.739195,-84.5466,,,,,,0
4510,4510,SBD High past Gier St,N HIGH ST & 8TH AVE,42.756337,-84.538515,,,,,,0
4511,4511,EBD North past High St,E NORTH ST & N HIGH ST,42.751702,-84.538433,,,,,,0
4512,4512,EBD North before Massachussetts,E NORTH ST & NEW YORK AVE,42.751683,-84.536282,,,,,,0
4523,4523,WBD Shaw before Red Cedar Rd,N SHAW LN & SCIENCE RD,42.72608,-84.480332,,,,,,0
4526,4526,NBD Physics before Dormitory Rd,PHYSICS RD,42.730539,-84.474244,,,,,,0
4527,4527,WBD E Circle past Farm Lane,E CIRCLE DR & BERKEY LOT ENTRANCE,42.732663,-84.477557,,,,,,0
4529,4529,WBD W. Circle past Abbott Rd,W CIRCLE DR & FARM LN,42.733592,-84.485884,,,,,,0
4531,4531,EBD W.Circle past Kalamazoo St,W CIRCLE DR & UNIVERSITY VILLAGE ENTRANCE,42.731792,-84.4844,,,,,,0
4533,4533,WBD Shaw past Wilson,E SHAW LN & WILSON RD,42.72563,-84.467669,,,,,,0
4536,4536,Fee at Conrad,WILSON RD & CONRAD HALL,42.72425,-84.46659,,,,,,0
4537,4537,WBD Shaw before Bogue,E SHAW LN & WILSON RD,42.725776,-84.470715,,,,,,0
4540,4540,NBD Farm past Wilson,FARM LN & E AGRICULTURE RD,42.72402,-84.477879,,,,,,0
4544,4544,EBD Wilson past Red Cedar Rd,WILSON RD & RED CEDAR RD,42.723137,-84.481417,,,,,,0
4546,4546,EBD Wilson before Farm Ln,WILSON RD & FARM LN,42.723126,-84.478813,,,,,,0
4547,4547,EBD Wilson Rd past Science,WILSON RD & SCIENCE RD,42.723121,-84.473495,,,,,,0
4552,4552,W Circle Dr before Hangar Dr,W CIRCLE DR & E CIRCLE DR,42.773996,-84.591451,,,,,,0
4557,4557,WBD  Miller past Coulson Ct,W MILLER RD & COULSON CT,42.66935,-84.552713,,,,,,0
4558,4558,WBD Miller past Ellendale Dr,W MILLER RD & ELLENDALE DR,42.669369,-84.556248,,,,,,0
4559,4559,WBD Miller past Hilliard Rd,W MILLER RD & HILLIARD RD,42.669352,-84.558776,,,,,,0
4560,4560,WBD Miller past Washington,W MILLER RD & S WASHINGTON RD,42.669362,-84.563685,,,,,,0
4561,4561,WBD Miller before Daft St,W MILLER RD & DAFT ST,42.669327,-84.566741,,,,,,0
4562,4562,WBD Miller past  Winterset Dr,W MILLER RD & YUNKER ST,42.669319,-84.570398,,,,,,0
4563,4563,NBD Haag before Miller,HAAG RD & SELFRIDGE BLVD,42.66838,-84.572645,,,,,,0
4564,4564,WBD Miller before Grovenberg Rd,W MILLER RD & GROVENBURG RD,42.669303,-84.582229,,,,,,0
4565,4565,WBD Miller before Picardy St,W MILLER RD & PHEASANT RD,42.669295,-84.586255,,,,,,0
4566,4566,EBD Miller past Wise Rd,W MILLER RD & PLEASANT GROVE RD,42.669161,-84.59152,,,,,,0
4570,4570,NBD MLK past Jolly Rd,S MARTIN LUTHER KING JR BLVD & TRESSA DR,42.683814,-84.567803,,,,,,0
4572,4572,SBD Waverly before Old Farm Ln,S WAVERLY RD & OLD FARM LN,42.674314,-84.60313,,,,,,0
4575,4575,EBD Miller past Pleasant Grove Rd,W MILLER RD & PLEASANT GROVE RD,42.669196,-84.586721,,,,,,0
4576,4576,EBD Miller past Grovenberg Rd,W MILLER RD & GROVENBURG RD,42.669196,-84.582352,,,,,,0
4577,4577,EBD Miller past Woodgate Dr,W MILLER RD & SELFRIDGE BLVD,42.669177,-84.578093,,,,,,0
4578,4578,SBD Balfour Dr. past Miller,BALFOUR DR & SELFRIDGE BLVD,42.667817,-84.576241,,,,,,0
4580,4580,EBD Miller before Southbrook,W MILLER RD & SOUTHBROOK AVE,42.669238,-84.565637,,,,,,0
4581,4581,EBD Miller past Somerset Rd,W MILLER RD & SOMMERSET RD,42.669262,-84.556002,,,,,,0
4582,4582,EBD Miller at Annapolis Dr,W MILLER RD & ANNAPOLIS DR,42.669243,-84.553585,,,,,,0
4583,4583,EBD Miller past Gardenia Ave,E MILLER RD & GARDENIA AVE,42.669269,-84.549645,,,,,,0
4584,4584,EBD Miller before Cedar St,E MILLER RD & KAYNORTH RD,42.669249,-84.545202,,,,,,0
4585,4585,WBD Jolly past Five Oaks Dr,E JOLLY RD & FIVE OAKS DR,42.682979,-84.517524,,,,,,0
4596,4596,EBD Kalamazoo past Marigold,E KALAMAZOO ST & MARIGOLD AVE,42.727949,-84.501898,,,,,,0
4603,4603,EBD Edgewood past American,EDGEWOOD BLVD & AMERICAN RD,42.663011,-84.548329,,,,,,0
4604,4604,EBD Haslett past Ferndale Ave,HASLETT RD & FERNDALE AVE,42.746898,-84.45753,,,,,,0
4605,4605,EBD Haslett past Park Lake Rd,HASLETT RD & E END DR,42.746913,-84.44657,,,,,,0
4606,4606,NBD Boise Isle past Haslett Rd,BOIS ILE DR & HASLETT RD,42.74747,-84.41971,,,,,,0
4607,4607,WBD Central Park past Marsh Rd,CENTRAL PARK DR & NEWMAN RD,42.727499,-84.414614,,,,,,0
4608,4608,SBD LacDuMont near #2074,LAC DU MONT DR,42.752515,-84.424797,,,,,,0
4609,4609,SBD LacDuMont past Lake Lansing,LAC DU MONT DR & LAKE LANSING RD,42.750618,-84.424777,,,,,,0
4610,4610,SBD LacDuMont before Bois Isle,LAC DU MONT DR & LAKE LANSING RD,42.749189,-84.420259,,,,,,0
4611,4611,SBD Bois Isle before Haslett Rd,BOIS ILE DR & HASLETT RD,42.747515,-84.419858,,,,,,0
4614,4614,NBD Dobie past Jolly Rd,3576 DOBIE RD & ALGOMA DR,42.685599,-84.41033,,,,,,0
4615,4615,NBD Dobie past Forest Hills,4496 DOBIE RD & FOREST HILLS DR,42.711628,-84.410297,,,,,,0
4616,4616,NBD Dobie past Minoka Trail,DOBIE RD & MINOKA TRL,42.715762,-84.410273,,,,,,0
4617,4617,EBD Gr River past Washington Hts,W GRAND RIVER AVE & WASHINGTON HEIGHTS AVE,42.719142,-84.414931,,,,,,0
4618,4618,SBD Dobie before Kinawa Dr,DOBIE RD & CSX TRANSPORTATION,42.697938,-84.410444,,,,,,0
4619,4619,NBD Ingham Cty Care Facility,INGHAM COUNTY EXTENDED CARE & ALGOMA DR,42.693229,-84.408897,,,,,,0
4620,4620,WBD Jolly past Alaiedon,2112 JOLLY RD & SERVICE DR,42.682991,-84.427215,,,,,,0
4621,4621,WBD Mt Hope past Hawthorne Lane,E MOUNT HOPE RD & FAIRLANE DR,42.711861,-84.453289,,,,,,0
4627,4627,SBD Chestnut before Wilson Rd,CHESTNUT RD & WILSON RD,42.724189,-84.48768,,,,,,0
4630,4630,NBD Farm past Trowbridge,FARM LN & SCIENCE RD,42.72168,-84.47796,,,,,,0
4632,4632,NBD Jefferson before Cherry,S JEFFERSON ST & E SOUTH ST,42.57597,-84.443066,,,,,,0
4634,4634,NBD McPherson past Washtenaw,MCPHERSON AVE & W KALAMAZOO ST,42.732322,-84.574908,,,,,,0
4636,4636,NBD Clippert St past E Michigan,N CLIPPERT ST & S CLIPPERT ST,42.734638,-84.508264,,,,,,0
4638,4638,NBD Larch past Shiawassee,N LARCH ST & E SHIAWASSEE ST,42.737584,-84.544538,,,,,,0
4639,4639,WBD Lake Lansing past High St,LAKE LANSING RD & LAKE LANSING RD,42.755542,-84.540494,,,,,,0
4642,4642,EBD Shiawassee before Howe St,W SHIAWASSEE ST & WESTMORELAND AVE,42.737323,-84.571159,,,,,,0
4643,4643,EBD Shiawassee past Bartlett St,W SHIAWASSEE ST & BARTLETT ST,42.737331,-84.568346,,,,,,0
4644,4644,EBD Shiawassee before Sycamore St,W SHIAWASSEE ST & N SYCAMORE ST,42.737303,-84.562548,,,,,,0
4645,4645,SBD Bogue past Grand River,BOGUE ST & COLLINGWOOD DR,42.731271,-84.472154,,,,,,0
4646,4646,NBD - Fairchild Aud.,AUDITORIUM DR & FARM LN,42.728431,-84.477343,,,,,,0
4647,4647,EBD Kalamazoo past Homer,E KALAMAZOO ST & S CLIPPERT ST,42.729923,-84.508344,,,,,,0
4650,4650,WBD Kalamazoo past Clippert,E KALAMAZOO ST & S HOMER ST,42.730021,-84.508737,,,,,,0
4678,4678,SBD Hunsacker @ Village,Hunsaker St,42.77418,-84.48607,,,,,,0
4679,4679,SBD Cedar @ Kern,N CEDAR ST & KERNS RD,42.590867,-84.4606,,,,,,0
4681,4681,WBD Grand River & Kalmink,GRAND RIVER AVE W,42.667069,-84.181277,,,,,,0
4682,4682,SBD Central Park before Grand River,CENTRAL PARK DR & NEWMAN RD,42.719385,-84.409269,,,,,,0
4683,4683,SBD Central Park at Newman,CENTRAL PARK DR & NEWMAN RD,42.72242,-84.410292,,,,,,0
4688,4688,NBD Red Cedar & Trowbridge,RAMP 5,42.721321,-84.482034,,,,,,0
4692,4692,NBD Hagadorn past Grand River,N HAGADORN RD & E GRAND RIVER AVE,42.729955,-84.462047,,,,,,0
4694,4694,EBD Drive South of NCG,EASTWOOD TOWNE CENTER & LAKE LANSING RD,42.764513,-84.515489,,,,,,0
4695,4695,SBD Chester before Grand River,CHESTER RD & WOODRUFF AVE,42.743463,-84.511349,,,,,,0
4696,4696,EBD Saginaw past Pennsylvania,E SAGINAW ST & N CEDAR ST,42.740847,-84.537139,,,,,,0
4697,4697,NBD Harrison past Kalamazoo,S HARRISON RD & BRODY RD N,42.730977,-84.49386,,,,,,0
4699,4699,WBD Grand River past Harrison,W GRAND RIVER AVE & N HARRISON RD,42.738243,-84.494402,,,,,,0
4701,4701,NBD Balfour before Miller,BALFOUR DR & YUNKER ST,42.668273,-84.576179,,,,,,0
4702,4702,SBD Haag past Miller,HAAG RD & YUNKER ST,42.668604,-84.572804,,,,,,0
4704,4704,EBD Georgetown past Balfour,GEORGETOWN BLVD & SELFRIDGE BLVD,42.664283,-84.575689,,,,,,0
4705,4705,NBD Haag past Georgetown,HAAG RD & SELFRIDGE BLVD,42.665124,-84.574339,,,,,,0
4710,4710,WBD Old Lansing before Waverly,OLD LANSING RD & CADILLAC AVE,42.714203,-84.602582,,,,,,0
4711,4711,WBD Holmes past Lawdor,W HOLMES RD & LAWDOR RD,42.697686,-84.595606,,,,,,0
4712,4712,WBD Holmes at Berwick,W HOLMES RD & BERWICK DR,42.697695,-84.598651,,,,,,0
4713,4713,WBD Holmes before Waverly,W HOLMES RD & AVERILL DR,42.697712,-84.602568,,,,,,0
4720,4720,WBD Old Lansing  @ YMCA,OLD LANSING RD & PACKARD RD,42.717317,-84.598382,,,,,,0
4733,4733,SBD Cedar past American,S CEDAR ST & CEDAR/PENNSYLVANIA CUTOFF,42.661704,-84.5389,,,,,,0
4734,4734,SBD Cedar before Delhi Commerce,CEDAR ST & S CEDAR ST,42.65134,-84.52915,,,,,,0
4737,4737,SBD Haag Road Before Georgetown,HAAG RD & YUNKER ST,42.665428,-84.574585,,,,,,0
4738,4738,WBD Georgetown past Haag,GEORGETOWN BLVD & YUNKER ST,42.664721,-84.576033,,,,,,0
4739,4739,SBD Balfour Dr. before Georgetown,BALFOUR DR & SELFRIDGE BLVD,42.665894,-84.576744,,,,,,0
4742,4742,WBD Miller past Woodgate,W MILLER RD & LONGMEADOW RD,42.669285,-84.578891,,,,,,0
4744,4744,EBD Miller past Winterset,W MILLER RD & DAFT ST,42.669221,-84.569404,,,,,,0
4745,4745,EBD Miller past Washington,W MILLER RD & COOPER RD,42.669264,-84.562176,,,,,,0
